title,date,doi,parent_doi,proceedings_doi,type
IODP Expedition 352 Section-half images,2015-09-29,https://doi.org/10.5281/zenodo.7850140,https://doi.org/10.5281/zenodo.7055298,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Photomicrographs,2015-09-29,https://doi.org/10.5281/zenodo.7055301,https://doi.org/10.5281/zenodo.7055300,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Photomicrographs,2015-09-29,https://doi.org/10.5281/zenodo.7850135,https://doi.org/10.5281/zenodo.7055300,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Thin section images,2015-09-29,https://doi.org/10.5281/zenodo.7055303,https://doi.org/10.5281/zenodo.7055302,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Thin section images,2015-09-29,https://doi.org/10.5281/zenodo.7850141,https://doi.org/10.5281/zenodo.7055302,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Scanning electron microscope images,2015-09-29,https://doi.org/10.5281/zenodo.7055305,https://doi.org/10.5281/zenodo.7055304,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Moisture and Density,2015-09-29,https://doi.org/10.5281/zenodo.7055340,https://doi.org/10.5281/zenodo.7055339,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Magnetic susceptibility (whole round),2015-09-29,https://doi.org/10.5281/zenodo.7055446,https://doi.org/10.5281/zenodo.7055445,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Magnetic susceptibility (point or contact system),2015-09-29,https://doi.org/10.5281/zenodo.7055451,https://doi.org/10.5281/zenodo.7055450,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Portable X-ray fluorescence (p-XRF),2015-09-29,https://doi.org/10.5281/zenodo.7055475,https://doi.org/10.5281/zenodo.7055474,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 351 Hole summary,2015-08-25,https://doi.org/10.5281/zenodo.7071927,https://doi.org/10.5281/zenodo.7071926,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Alkalinity and pH,2015-08-25,https://doi.org/10.5281/zenodo.7072330,https://doi.org/10.5281/zenodo.7072329,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Vane shear strength (AVS),2015-08-25,https://doi.org/10.5281/zenodo.7072339,https://doi.org/10.5281/zenodo.7072338,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Carbonates composite report,2015-08-25,https://doi.org/10.5281/zenodo.7072406,https://doi.org/10.5281/zenodo.7072405,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Elemental analysis (CHNS),2015-08-25,https://doi.org/10.5281/zenodo.7072411,https://doi.org/10.5281/zenodo.7072410,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Core summary,2015-08-25,https://doi.org/10.5281/zenodo.7072459,https://doi.org/10.5281/zenodo.7072458,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Closeup images,2015-08-25,https://doi.org/10.5281/zenodo.7072461,https://doi.org/10.5281/zenodo.7072460,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Closeup images,2015-08-25,https://doi.org/10.5281/zenodo.7850118,https://doi.org/10.5281/zenodo.7072460,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Inorganic carbon (coulometer),2015-08-25,https://doi.org/10.5281/zenodo.7072474,https://doi.org/10.5281/zenodo.7072473,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Core drilling summary,2015-08-25,https://doi.org/10.5281/zenodo.7072476,https://doi.org/10.5281/zenodo.7072475,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Bulk Density (GRA),2015-08-25,https://doi.org/10.5281/zenodo.7072480,https://doi.org/10.5281/zenodo.7072479,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Ion chromatography,2015-08-25,https://doi.org/10.5281/zenodo.7072487,https://doi.org/10.5281/zenodo.7072486,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 ICP-AES elemental analysis (interstitial water),2015-08-25,https://doi.org/10.5281/zenodo.7072489,https://doi.org/10.5281/zenodo.7072488,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Moisture and Density,2015-08-25,https://doi.org/10.5281/zenodo.7072580,https://doi.org/10.5281/zenodo.7072579,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Core orientation,2015-08-25,https://doi.org/10.5281/zenodo.7072582,https://doi.org/10.5281/zenodo.7072581,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Section summary,2015-08-25,https://doi.org/10.5281/zenodo.7072584,https://doi.org/10.5281/zenodo.7072583,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Sample report,2015-08-25,https://doi.org/10.5281/zenodo.7072586,https://doi.org/10.5281/zenodo.7072585,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Salinity,2015-08-25,https://doi.org/10.5281/zenodo.7072588,https://doi.org/10.5281/zenodo.7072587,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 RGB channels (calculated from core photos),2015-08-25,https://doi.org/10.5281/zenodo.7072590,https://doi.org/10.5281/zenodo.7072589,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Color reflectance,2015-08-25,https://doi.org/10.5281/zenodo.7072594,https://doi.org/10.5281/zenodo.7072593,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 P-wave velocity bayonet (section),2015-08-25,https://doi.org/10.5281/zenodo.7072664,https://doi.org/10.5281/zenodo.7072663,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Thermal conductivity,2015-08-25,https://doi.org/10.5281/zenodo.7072668,https://doi.org/10.5281/zenodo.7072667,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Piece log,2015-08-25,https://doi.org/10.5281/zenodo.7072670,https://doi.org/10.5281/zenodo.7072669,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Titration,2015-08-25,https://doi.org/10.5281/zenodo.7072678,https://doi.org/10.5281/zenodo.7072677,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 P-wave velocity caliper (section/discrete),2015-08-25,https://doi.org/10.5281/zenodo.7072680,https://doi.org/10.5281/zenodo.7072679,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 P-wave velocity logger (whole round),2015-08-25,https://doi.org/10.5281/zenodo.7072696,https://doi.org/10.5281/zenodo.7072695,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 ICP-AES elemental analysis (solids),2015-08-25,https://doi.org/10.5281/zenodo.7072700,https://doi.org/10.5281/zenodo.7072699,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 X-ray diffraction (XRD),2015-08-25,https://doi.org/10.5281/zenodo.7072717,https://doi.org/10.5281/zenodo.7072716,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Laser height profile (section half),2015-08-25,https://doi.org/10.5281/zenodo.7072722,https://doi.org/10.5281/zenodo.7072721,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Spectrophotometry,2015-08-25,https://doi.org/10.5281/zenodo.7072738,https://doi.org/10.5281/zenodo.7072737,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Hole drilling summary,2015-08-25,https://doi.org/10.5281/zenodo.7072742,https://doi.org/10.5281/zenodo.7072741,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Formation temperature,2015-08-25,https://doi.org/10.5281/zenodo.7072744,https://doi.org/10.5281/zenodo.7072743,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Micropaleontology,2015-08-25,https://doi.org/10.5281/zenodo.7072746,https://doi.org/10.5281/zenodo.7072745,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Visual core description,2015-08-25,https://doi.org/10.5281/zenodo.7072748,https://doi.org/10.5281/zenodo.7072747,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Magnetic susceptibility (whole round),2015-08-25,https://doi.org/10.5281/zenodo.7072750,https://doi.org/10.5281/zenodo.7072749,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Magnetic susceptibility (point or contact system),2015-08-25,https://doi.org/10.5281/zenodo.7072753,https://doi.org/10.5281/zenodo.7072752,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Interstitial water composite report,2015-08-25,https://doi.org/10.5281/zenodo.7072765,https://doi.org/10.5281/zenodo.7072764,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Natural gamma radiation,2015-08-25,https://doi.org/10.5281/zenodo.7072767,https://doi.org/10.5281/zenodo.7072766,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Gas safety report,2015-08-25,https://doi.org/10.5281/zenodo.7072771,https://doi.org/10.5281/zenodo.7072770,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Section-half images,2015-08-25,https://doi.org/10.5281/zenodo.7072799,https://doi.org/10.5281/zenodo.7072798,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Section-half images,2015-08-25,https://doi.org/10.5281/zenodo.7850090,https://doi.org/10.5281/zenodo.7072798,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Scanning electron microscope images,2015-08-25,https://doi.org/10.5281/zenodo.7094044,https://doi.org/10.5281/zenodo.7094043,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Thin section images,2015-08-25,https://doi.org/10.5281/zenodo.7094048,https://doi.org/10.5281/zenodo.7094047,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Thin section images,2015-08-25,https://doi.org/10.5281/zenodo.7850091,https://doi.org/10.5281/zenodo.7094047,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Core composite images,2015-08-25,https://doi.org/10.5281/zenodo.7094050,https://doi.org/10.5281/zenodo.7094049,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Core composite images,2015-08-25,https://doi.org/10.5281/zenodo.7850108,https://doi.org/10.5281/zenodo.7094049,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Photomicrographs,2015-08-25,https://doi.org/10.5281/zenodo.7094052,https://doi.org/10.5281/zenodo.7094051,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Photomicrographs,2015-08-25,https://doi.org/10.5281/zenodo.7850087,https://doi.org/10.5281/zenodo.7094051,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 350 Alkalinity and pH,2015-05-30,https://doi.org/10.5281/zenodo.7502011,https://doi.org/10.5281/zenodo.7502010,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Vane shear strength (AVS),2015-05-30,https://doi.org/10.5281/zenodo.7502037,https://doi.org/10.5281/zenodo.7502036,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Elemental analysis (CHNS),2015-05-30,https://doi.org/10.5281/zenodo.7502039,https://doi.org/10.5281/zenodo.7502038,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Closeup images,2015-05-30,https://doi.org/10.5281/zenodo.7502041,https://doi.org/10.5281/zenodo.7502040,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Closeup images,2015-05-30,https://doi.org/10.5281/zenodo.7502530,https://doi.org/10.5281/zenodo.7502040,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Closeup images,2015-05-30,https://doi.org/10.5281/zenodo.7850037,https://doi.org/10.5281/zenodo.7502040,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Core composite images,2015-05-30,https://doi.org/10.5281/zenodo.7502118,https://doi.org/10.5281/zenodo.7502117,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Core composite images,2015-05-30,https://doi.org/10.5281/zenodo.7850036,https://doi.org/10.5281/zenodo.7502117,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Formation temperature,2015-05-30,https://doi.org/10.5281/zenodo.7502131,https://doi.org/10.5281/zenodo.7502130,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Bulk Density (GRA),2015-05-30,https://doi.org/10.5281/zenodo.7502133,https://doi.org/10.5281/zenodo.7502132,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 ICP-AES elemental analysis (interstitial water),2015-05-30,https://doi.org/10.5281/zenodo.7502137,https://doi.org/10.5281/zenodo.7502136,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 ICP-AES elemental analysis (solids),2015-05-30,https://doi.org/10.5281/zenodo.7502140,https://doi.org/10.5281/zenodo.7502139,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Ion chromatography,2015-05-30,https://doi.org/10.5281/zenodo.7502142,https://doi.org/10.5281/zenodo.7502141,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Section-half images,2015-05-30,https://doi.org/10.5281/zenodo.7502144,https://doi.org/10.5281/zenodo.7502143,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Section-half images,2015-05-30,https://doi.org/10.5281/zenodo.7502531,https://doi.org/10.5281/zenodo.7502143,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Section-half images,2015-05-30,https://doi.org/10.5281/zenodo.7850034,https://doi.org/10.5281/zenodo.7502143,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Photomicrographs,2015-05-30,https://doi.org/10.5281/zenodo.7502150,https://doi.org/10.5281/zenodo.7502149,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Photomicrographs,2015-05-30,https://doi.org/10.5281/zenodo.7850033,https://doi.org/10.5281/zenodo.7502149,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Magnetic susceptibility (whole round),2015-05-30,https://doi.org/10.5281/zenodo.7502152,https://doi.org/10.5281/zenodo.7502151,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Magnetic susceptibility (point or contact system),2015-05-30,https://doi.org/10.5281/zenodo.7502154,https://doi.org/10.5281/zenodo.7502153,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Natural gamma radiation,2015-05-30,https://doi.org/10.5281/zenodo.7502158,https://doi.org/10.5281/zenodo.7502157,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Core orientation,2015-05-30,https://doi.org/10.5281/zenodo.7502215,https://doi.org/10.5281/zenodo.7502214,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Laser height profile (section half),2015-05-30,https://doi.org/10.5281/zenodo.7502217,https://doi.org/10.5281/zenodo.7502216,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 P-wave velocity bayonet (section),2015-05-30,https://doi.org/10.5281/zenodo.7502219,https://doi.org/10.5281/zenodo.7502218,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 P-wave velocity caliper (section/discrete),2015-05-30,https://doi.org/10.5281/zenodo.7502223,https://doi.org/10.5281/zenodo.7502222,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 P-wave velocity logger (whole round),2015-05-30,https://doi.org/10.5281/zenodo.7502229,https://doi.org/10.5281/zenodo.7502228,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 RGB channels (calculated from core photos),2015-05-30,https://doi.org/10.5281/zenodo.7502261,https://doi.org/10.5281/zenodo.7502260,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Color reflectance,2015-05-30,https://doi.org/10.5281/zenodo.7502271,https://doi.org/10.5281/zenodo.7502270,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Scanning electron microscope images,2015-05-30,https://doi.org/10.5281/zenodo.7502273,https://doi.org/10.5281/zenodo.7502272,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Spectrophotometry,2015-05-30,https://doi.org/10.5281/zenodo.7502279,https://doi.org/10.5281/zenodo.7502278,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Magnetic remanence (SRM-discrete),2015-05-30,https://doi.org/10.5281/zenodo.7502281,https://doi.org/10.5281/zenodo.7502280,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Carbonates composite report,2015-05-30,https://doi.org/10.5281/zenodo.7502378,https://doi.org/10.5281/zenodo.7502377,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Core summary,2015-05-30,https://doi.org/10.5281/zenodo.7502380,https://doi.org/10.5281/zenodo.7502379,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Inorganic carbon (coulometer),2015-05-30,https://doi.org/10.5281/zenodo.7502382,https://doi.org/10.5281/zenodo.7502381,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Micropaleontology,2015-05-30,https://doi.org/10.5281/zenodo.7502384,https://doi.org/10.5281/zenodo.7502383,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Visual core description,2015-05-30,https://doi.org/10.5281/zenodo.7502388,https://doi.org/10.5281/zenodo.7502387,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Core drilling summary,2015-05-30,https://doi.org/10.5281/zenodo.7502392,https://doi.org/10.5281/zenodo.7502391,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Gas safety report,2015-05-30,https://doi.org/10.5281/zenodo.7502396,https://doi.org/10.5281/zenodo.7502395,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Hole drilling summary,2015-05-30,https://doi.org/10.5281/zenodo.7502409,https://doi.org/10.5281/zenodo.7502408,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Hole summary,2015-05-30,https://doi.org/10.5281/zenodo.7502411,https://doi.org/10.5281/zenodo.7502410,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Moisture and Density,2015-05-30,https://doi.org/10.5281/zenodo.7502413,https://doi.org/10.5281/zenodo.7502412,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Salinity,2015-05-30,https://doi.org/10.5281/zenodo.7502415,https://doi.org/10.5281/zenodo.7502414,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Sample report,2015-05-30,https://doi.org/10.5281/zenodo.7502421,https://doi.org/10.5281/zenodo.7502420,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Section summary,2015-05-30,https://doi.org/10.5281/zenodo.7502427,https://doi.org/10.5281/zenodo.7502426,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Interstitial water composite report,2015-05-30,https://doi.org/10.5281/zenodo.7502431,https://doi.org/10.5281/zenodo.7502430,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Thermal conductivity,2015-05-30,https://doi.org/10.5281/zenodo.7502444,https://doi.org/10.5281/zenodo.7502443,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Titration,2015-05-30,https://doi.org/10.5281/zenodo.7502446,https://doi.org/10.5281/zenodo.7502445,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Thin section images,2015-05-30,https://doi.org/10.5281/zenodo.7502456,https://doi.org/10.5281/zenodo.7502455,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Thin section images,2015-05-30,https://doi.org/10.5281/zenodo.7850035,https://doi.org/10.5281/zenodo.7502455,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 350 Magnetic remanence (SRM-longcore),2015-05-30,https://doi.org/10.5281/zenodo.7502524,https://doi.org/10.5281/zenodo.7502523,https://doi.org/10.14379/iodp.proc.350.2015,info:eu-repo/semantics/other
IODP Expedition 352 Magnetic remanence (SRM-discrete),2015-09-29,https://doi.org/10.5281/zenodo.7502602,https://doi.org/10.5281/zenodo.7502601,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 352 Magnetic remanence (SRM-longcore),2015-09-29,https://doi.org/10.5281/zenodo.7502606,https://doi.org/10.5281/zenodo.7502605,https://doi.org/10.14379/iodp.proc.352.2015,info:eu-repo/semantics/other
IODP Expedition 351 Magnetic remanence (SRM-longcore),2015-08-25,https://doi.org/10.5281/zenodo.7502614,https://doi.org/10.5281/zenodo.7502613,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Whole-round core section images,2015-08-25,https://doi.org/10.5281/zenodo.7502619,https://doi.org/10.5281/zenodo.7502618,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Whole-round core section images,2015-08-25,https://doi.org/10.5281/zenodo.7850099,https://doi.org/10.5281/zenodo.7502618,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Whole-round core section composite 360 degree images,2015-08-25,https://doi.org/10.5281/zenodo.7502625,https://doi.org/10.5281/zenodo.7502624,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 351 Whole-round core section composite 360 degree images,2015-08-25,https://doi.org/10.5281/zenodo.7850096,https://doi.org/10.5281/zenodo.7502624,https://doi.org/10.14379/iodp.proc.351.2015,info:eu-repo/semantics/other
IODP Expedition 376 Alkalinity and pH,2019-07-05,https://doi.org/10.5281/zenodo.7503857,https://doi.org/10.5281/zenodo.7503856,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Elemental analysis (CHNS),2019-07-05,https://doi.org/10.5281/zenodo.7503876,https://doi.org/10.5281/zenodo.7503875,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Carbonates composite report,2019-07-05,https://doi.org/10.5281/zenodo.7503878,https://doi.org/10.5281/zenodo.7503877,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Closeup images,2019-07-05,https://doi.org/10.5281/zenodo.7503919,https://doi.org/10.5281/zenodo.7503918,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Closeup images,2019-07-05,https://doi.org/10.5281/zenodo.7849854,https://doi.org/10.5281/zenodo.7503918,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Core composite images,2019-07-05,https://doi.org/10.5281/zenodo.7503923,https://doi.org/10.5281/zenodo.7503922,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Core composite images,2019-07-05,https://doi.org/10.5281/zenodo.7849871,https://doi.org/10.5281/zenodo.7503922,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Core summary,2019-07-05,https://doi.org/10.5281/zenodo.7503929,https://doi.org/10.5281/zenodo.7503928,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Inorganic carbon (coulometer),2019-07-05,https://doi.org/10.5281/zenodo.7503956,https://doi.org/10.5281/zenodo.7503955,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Visual core description,2019-07-05,https://doi.org/10.5281/zenodo.7503960,https://doi.org/10.5281/zenodo.7503959,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Visual core description,2019-07-05,https://doi.org/10.5281/zenodo.7503987,https://doi.org/10.5281/zenodo.7503959,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Core drilling summary,2019-07-05,https://doi.org/10.5281/zenodo.7503965,https://doi.org/10.5281/zenodo.7503964,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Gas safety report,2019-07-05,https://doi.org/10.5281/zenodo.7503969,https://doi.org/10.5281/zenodo.7503968,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Bulk Density (GRA),2019-07-05,https://doi.org/10.5281/zenodo.7504002,https://doi.org/10.5281/zenodo.7504001,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Hole drilling summary,2019-07-05,https://doi.org/10.5281/zenodo.7504006,https://doi.org/10.5281/zenodo.7504005,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
IODP Expedition 376 Hole summary,2019-07-05,https://doi.org/10.5281/zenodo.7504008,https://doi.org/10.5281/zenodo.7504007,https://doi.org/10.14379/iodp.proc.376.2019,info:eu-repo/semantics/other
